Column1;Column2;Column3;Column4
482356;-0.56;-0.48;3.66
482379;2.29;0.50;16.99
482403;-0.76;-0.30;4.37
482425;5.38;-0.52;15.02
482449;-2.90;-0.78;7.27
482473;4.67;0.08;13.61
482495;-4.03;-0.33;8.37
482519;4.88;0.37;10.76
482542;-2.11;-0.54;9.83
482566;6.22;-0.66;9.33
482588;-4.32;-1.82;10.44
482612;1.78;0.36;7.59
482635;-0.89;-0.33;13.13
482658;-1.74;-0.19;5.53
482681;1.16;-0.96;14.07
482705;-0.45;0.29;4.39
482728;2.50;-0.58;15.52
482751;-1.05;-0.08;4.47
482775;3.37;-0.56;15.60
482798;-1.91;-0.66;4.36
482824;1.78;0.47;16.06
482846;-1.44;-0.61;4.80
482870;4.48;0.16;16.31
482893;1.78;0.35;1.56
482916;1.91;-0.39;17.56
482940;0.94;0.62;0.55
482963;0.93;-0.72;19.64
482986;0.09;0.01;-2.03
483009;-0.67;-1.28;21.71
483033;0.08;0.62;-2.17
483055;-3.19;-2.05;22.60
483079;6.59;2.26;-2.15
483102;-4.02;-3.04;22.56
483126;3.76;1.88;1.10
483148;-4.61;-1.34;16.41
483172;3.14;2.27;6.55
483196;0.19;-2.35;7.67
483218;-2.41;-0.20;12.81
483242;3.65;2.24;-0.42
483265;-0.51;-3.91;16.18
483291;8.50;0.05;4.48
483314;-6.71;-2.40;16.81
483337;2.70;1.24;2.76
483360;5.26;-1.08;15.24
483384;-7.10;0.39;2.17
483406;7.13;-1.06;17.71
483430;-5.40;0.06;2.80
483488;1.26;-0.19;3.12
483512;-0.14;-0.59;15.71
483535;2.00;-0.14;4.78
483559;-3.24;-1.87;14.40
483582;3.22;0.33;7.28
483605;-0.99;-0.83;11.39
483629;5.43;-0.37;9.07
483651;-1.38;-1.31;10.66
483675;-0.41;0.10;8.00
483698;2.10;-0.66;7.49
483721;-2.34;-0.26;8.94
483744;1.85;-0.60;9.45
483768;0.25;-0.70;11.24
483837;6.46;-1.19;6.68
483860;-3.85;-0.73;15.88
483883;-46.50;-67.34;-63.74
483905;-14.21;-3.15;14.32
483929;5.52;-1.08;3.49
483951;1.87;-0.38;17.52
483975;-4.08;1.62;2.35
483998;7.57;-0.94;16.06
484021;-5.03;-0.47;7.76
484044;4.80;-1.18;7.29
484068;-0.57;0.23;15.66
484090;-1.19;-0.64;4.13
484114;6.29;-0.17;17.71
484138;-4.51;0.51;0.57
484160;4.98;0.21;15.60
484184;-1.47;-1.03;6.91
484207;1.58;-0.76;9.20
484230;1.71;-0.46;11.47
484253;-1.74;-0.08;8.20
484277;4.66;-0.68;13.87
484302;-4.36;-1.30;9.75
484326;0.59;0.09;6.75
484349;2.17;-0.24;15.19
484372;-2.58;1.03;4.40
484396;4.97;-0.54;13.88
484419;-1.92;-1.20;9.45
484442;0.85;-0.69;6.80
484465;3.24;-0.45;13.97
484489;-1.68;-0.59;6.73
484511;4.07;-0.70;13.41
484535;-1.54;0.05;8.85
484558;-1.42;-0.61;7.77
484581;3.79;-0.78;14.27
484605;-3.32;-0.18;8.29
484628;-0.23;-0.10;7.28
484652;2.28;-0.86;13.64
484674;-43.44;-67.34;-63.74
484697;4.41;0.18;13.94
484719;1.88;-0.01;12.13
484743;-0.27;-0.23;7.45
484764;1.90;-0.32;12.86
484787;-2.48;-0.65;6.52
484810;5.12;0.28;13.57
484834;-2.42;-0.46;8.21
484857;-1.21;-0.10;7.11
484880;3.53;0.75;15.26
484904;-2.87;-0.36;7.30
484927;3.00;0.57;11.30
484985;-2.94;0.01;8.21
485009;-0.21;-0.00;8.34
485033;1.97;0.23;12.94
485055;-2.01;-0.15;5.64
485079;5.33;-0.32;13.95
485102;-2.35;-1.01;8.45
485126;3.94;-0.48;14.21
485148;0.64;-0.97;12.82
485172;-1.34;-0.03;5.00
485195;3.15;-1.33;16.19
485218;-2.36;-0.11;6.69
485245;2.35;0.46;10.94
485267;-0.59;-1.38;10.80
485291;-0.21;-0.02;5.70
485314;0.05;-0.96;14.05
485373;3.90;-0.18;7.98
485396;-2.73;-0.50;11.69
485420;0.61;-0.02;5.52
485442;0.20;-0.96;14.40
485466;-1.58;0.15;3.97
485489;4.05;-1.16;16.42
485512;-2.03;-0.91;5.82
485535;4.64;-0.25;14.99
485559;-3.78;-0.72;7.97
485582;3.16;0.45;10.81
485605;-1.10;-1.08;10.88
485629;1.45;-0.27;6.24
485652;-0.35;-0.96;14.33
485675;1.33;-0.53;8.30
485698;2.04;-0.60;16.24
485722;-2.54;0.46;3.30
485747;5.33;0.38;14.82
485770;4.65;0.30;13.52
485793;3.16;-0.63;10.70
485817;-1.97;-0.33;10.59
485841;0.38;-0.16;6.20
485863;0.38;-0.76;14.18
485887;2.00;-0.26;6.08
485910;3.27;-1.11;16.50
485933;-1.59;-0.65;5.37
485956;3.81;-0.34;15.73
485980;-2.22;-0.31;6.52
486002;4.79;0.33;13.17
486026;-1.73;-0.72;9.70
486049;3.57;-0.54;8.56
486072;-3.09;-0.69;10.78
486095;2.06;-0.44;8.01
486119;-1.90;-1.00;12.34
486142;2.77;-0.75;4.93
486165;-1.89;-1.42;13.92
486189;1.44;-1.38;4.40
486214;-0.40;-0.79;17.02
486238;-1.83;-0.19;1.63
486260;1.44;-0.75;18.30
486284;0.18;0.34;2.00
486307;1.70;-0.90;18.65
486331;-2.69;0.33;3.41
486354;4.62;0.27;15.37
486377;-1.32;-0.81;8.40
486401;1.80;-0.85;8.29
486459;-1.11;-1.38;11.17
486483;2.90;0.06;6.17
486506;-1.06;-1.02;13.56
486530;-0.59;-0.32;4.65
486552;2.78;0.28;16.40
486576;-1.12;-0.55;6.70
486599;3.70;0.22;12.09
486622;-0.69;-1.25;10.63
486645;-1.67;-0.35;6.01
486669;2.64;-0.32;15.05
486692;-0.91;-0.42;4.65
486718;5.07;-0.36;13.90
486741;-3.91;-0.23;7.71
486764;1.74;-0.52;9.54
486788;-0.88;-0.88;11.02
486811;4.67;0.15;14.84
486834;-0.19;-0.86;13.52
486857;0.27;0.09;3.50
486917;-4.28;-1.41;10.43
486939;2.09;0.23;7.78
486963;-1.79;-1.07;12.21
486986;3.54;-0.18;5.38
487009;-0.95;-1.30;14.46
487032;0.57;-1.35;9.78
487056;1.43;0.71;15.97
487079;-0.55;-0.44;6.15
487102;4.60;-1.17;15.92
487126;2.22;0.10;11.02
487149;5.17;-0.01;13.71
487172;-4.70;-0.29;8.70
487195;4.40;0.89;10.33
487221;0.79;-0.66;5.85
487244;0.00;0.22;4.46
487267;0.29;-0.75;15.55
487290;5.50;-0.55;14.79
487314;2.03;-0.28;17.15
487337;-1.88;-0.44;3.45
487360;5.26;-0.81;16.31
487384;-2.58;-0.79;6.16
487407;4.93;0.31;12.73
487430;-4.01;-0.19;8.91
487453;3.26;0.74;10.02
487477;-1.30;-1.26;10.69
487499;2.25;0.20;6.01
487523;-1.98;-1.33;13.68
487546;1.14;0.17;4.23
487569;0.43;-0.23;2.30
487593;-0.31;0.61;3.21
487616;-0.43;-1.43;16.36
487639;6.02;0.09;16.09
487662;-0.44;0.35;17.04
487696;-4.13;-0.07;3.43
487719;-63.66;-67.34;-63.74
487741;-2.54;-0.84;3.84
487764;5.14;-0.42;15.56
487787;-2.97;0.01;5.40
487811;-53.86;-67.34;-63.74
487832;-1.49;-0.76;6.62
487856;6.35;0.73;13.07
487879;-4.99;-0.67;7.49
487938;1.02;-0.55;16.56
487961;1.42;-0.03;17.09
487985;-2.18;-0.68;17.60
488007;1.95;0.09;1.54
488031;-2.26;-1.05;18.61
488054;8.41;-0.29;1.15
488078;-4.50;-1.69;17.80
488100;5.76;-0.62;4.68
488124;-3.83;-0.46;15.34
488148;2.63;1.36;7.08
488170;-1.63;-2.36;8.57
488192;-4.01;-0.19;16.09
488215;7.09;0.84;2.30
488239;-6.12;-2.02;20.08
488261;4.46;2.68;1.03
488285;-6.06;-2.77;19.88
488308;4.22;1.28;0.38
488331;0.52;-3.14;16.12
488354;-3.91;0.65;5.87
488378;6.02;0.79;3.09
488402;-9.58;-0.52;8.93
488460;-8.76;-0.13;3.94
488483;-54.47;-67.34;-63.74
488507;3.11;0.10;6.07
488530;-5.39;-1.42;12.32
488553;10.56;-0.76;9.67
488577;-8.93;-1.59;11.96
488600;5.35;-1.45;12.36
488623;-7.97;-1.40;3.69
488646;8.23;0.35;10.42
488672;1.59;-2.07;12.91
488695;-6.60;-0.57;4.10
488719;11.04;-1.07;15.12
488743;-7.61;-0.47;8.31
488765;5.41;-0.51;8.03
488789;-1.87;-0.79;14.87
488811;0.60;0.64;13.98
488835;6.55;-1.32;21.40
488858;-5.63;0.94;1.63
488882;5.19;-0.05;17.10
488904;-1.40;-1.29;6.39
488928;0.23;-0.91;8.77
488951;2.46;-0.21;12.66
488974;-2.00;-0.70;6.80
488998;5.71;-0.39;13.85
489021;-3.90;-0.68;7.28
489045;1.07;-0.39;10.46
489067;1.28;-2.21;10.97
489091;-2.15;0.01;6.35
489114;4.88;-0.49;14.29
489140;-2.11;-1.00;8.93
489163;2.19;-1.17;8.63
489186;-1.41;-0.64;12.27
489209;-0.70;0.16;4.99
489233;3.36;-1.46;16.38
489257;-3.46;0.19;5.40
489279;3.58;0.24;14.33
489303;-1.22;-1.32;8.49
489326;-0.85;-0.04;7.43
489349;2.38;-0.31;13.50
489372;-1.75;-0.70;6.50
489432;4.19;-0.07;15.20
489454;-0.65;0.11;5.63
489478;3.97;-0.40;13.60
489501;-3.05;-0.04;8.01
489525;0.29;-0.84;7.80
489547;1.63;0.23;12.52
489571;3.40;-1.70;10.86
489593;4.91;-0.56;14.38
489617;-1.61;-1.42;7.67
489643;1.28;-0.07;6.98
489666;0.66;-0.65;13.21
489690;4.96;0.10;14.35
489712;3.94;-0.69;14.34
489736;-3.48;-0.26;7.94
489759;5.44;-0.22;12.78
489783;0.40;-1.27;11.57
489805;5.18;0.53;14.40
489829;2.62;-0.79;15.66
489853;5.18;-0.06;14.47
489875;4.03;-0.23;14.70
489899;-2.84;0.05;7.06
489922;2.83;-0.12;11.23
489945;-0.74;-1.08;10.73
490004;4.74;-0.14;13.03
490028;-1.92;-0.75;8.90
490050;3.40;-0.08;15.56
490074;-3.81;-1.08;10.26
490097;1.37;-0.15;7.45
490121;-1.20;-1.33;12.15
490146;-1.35;-0.16;3.76
490170;1.78;-1.56;15.99
490193;1.21;0.12;9.00
490216;2.58;0.50;16.51
490240;-1.81;-0.77;4.20
490263;5.32;-0.38;16.11
490286;-2.64;-0.58;5.88
490309;3.34;-0.43;15.65
490332;2.07;-0.27;5.78
490355;5.50;0.09;14.31
490379;-2.88;-0.65;6.71
490402;3.87;0.21;14.95
490425;-3.44;-0.46;6.12
490449;5.11;0.74;14.06
490472;-2.66;-0.17;6.78
490495;3.39;-0.42;15.83
490518;-4.34;-0.55;6.03
490542;4.37;1.08;12.48
490565;-1.04;-0.54;7.71
490588;1.05;-1.17;10.10
490614;1.71;-0.42;12.35
490637;-1.52;-0.28;7.74
490660;4.47;-0.17;13.09
490684;2.25;-0.01;7.86
490707;5.01;-0.39;12.70
490730;0.34;-0.03;4.63
490754;2.26;-0.01;16.56
490777;-2.92;-1.19;13.18
490800;0.13;-0.95;4.50
490823;1.87;-0.63;15.85
490847;-2.21;0.04;5.86
490905;-3.07;-0.05;6.36
490929;4.83;-0.06;12.25
490952;4.88;0.89;12.79
490976;-1.38;-1.95;9.10
490998;1.32;0.58;7.45
491022;-0.58;-0.97;12.14
491046;-0.38;-0.59;5.72
491069;1.03;-0.44;13.82
491092;-1.34;0.17;5.36
491117;4.91;-0.72;14.91
491141;-2.60;-0.94;7.26
491164;3.38;0.17;14.37
491188;-2.53;-0.37;7.42
491210;5.95;-0.34;13.75
491234;-2.28;-0.84;7.87
491257;2.07;-0.32;17.20
491280;-3.76;-0.40;7.40
491304;5.96;0.98;14.70
491327;-2.81;-0.44;6.89
491351;3.21;-0.62;16.50
491373;-4.53;-0.28;5.50
491397;4.84;0.67;13.72
491420;-0.96;-0.87;7.19
491444;-0.69;-1.16;10.33
491466;0.57;-0.18;9.21
491490;-1.52;-0.19;8.55
491549;-3.62;-0.70;11.16
491572;1.64;-1.53;5.60
491595;-1.59;-0.48;14.84
491629;-2.22;-0.46;5.10
491652;5.32;0.28;15.63
491675;-2.57;-0.58;6.74
491699;5.13;-0.50;14.88
491721;-4.15;-0.51;5.54
491745;2.69;0.75;12.51
491768;-1.13;-0.82;7.76
491792;0.13;-1.07;9.26
491815;-0.07;-0.43;10.14
491838;-0.46;0.15;7.14
491862;1.34;-1.35;12.68
491885;-2.09;-1.17;5.85
491908;2.03;-0.67;14.99
491931;-1.22;-1.03;4.25
491955;1.65;-0.42;16.44
491978;-0.42;-0.75;2.27
492001;1.65;-1.32;18.20
492024;-1.24;-0.18;0.81
492048;1.28;-1.09;19.19
492074;-0.78;-0.55;-0.28
492097;0.32;-1.25;20.73
492120;3.96;-0.01;18.38
492143;-0.96;-1.57;22.40
492167;4.86;1.60;-2.19
492190;-3.44;-2.40;21.59
492213;7.69;1.40;-0.01
492236;-5.42;-2.55;20.49
492260;3.00;-0.32;3.09
492284;-2.18;-3.38;11.98
492306;-1.26;1.07;8.44
492330;7.40;2.38;-0.99
492389;5.62;2.67;0.40
492412;-6.01;-0.05;4.77
492435;9.78;-1.15;13.26
492459;-16.36;0.15;13.64
492482;5.42;-0.12;10.88
492505;2.20;-0.15;11.71
492528;3.00;-0.39;6.81
492552;-1.79;-0.44;11.05
492577;-4.41;-0.62;4.23
492601;3.59;-0.74;16.98
492625;0.51;-0.13;3.04
492647;0.13;-1.90;16.11
492671;2.06;0.66;5.82
492694;-0.34;-1.75;12.49
492718;0.94;0.03;7.47
492740;0.39;-0.47;13.18
492764;-0.23;0.21;6.42
492787;6.34;-1.70;13.31
492810;-3.40;0.37;7.12
492833;1.36;-0.54;10.62
492857;2.03;-0.61;11.00
492881;-1.13;-0.62;7.99
492904;1.52;0.07;11.83
492927;-0.38;-0.86;8.14
492950;8.07;-0.29;15.24
492974;-10.21;-1.77;2.64
492997;8.40;-0.47;15.39
493020;-2.49;-1.22;7.38
493045;2.01;0.44;12.38
493105;7.43;-1.25;3.82
493128;-2.81;0.04;16.27
493151;-2.76;-0.68;1.28
493174;6.10;-1.39;20.42
493198;-5.42;0.17;0.89
493222;6.30;-1.14;18.90
493244;-4.10;0.28;4.21
493268;5.75;-0.34;15.29
493291;-1.27;-0.46;7.76
493315;2.94;-0.11;12.07
493337;6.60;-0.74;5.72
493361;1.41;0.69;6.38
493384;1.63;-1.56;13.26
493407;-1.98;0.09;4.48
493430;4.12;-0.08;15.71
493454;-1.94;-1.36;7.72
493478;6.14;-1.25;9.42
493500;-2.04;-0.52;11.91
493524;1.08;0.02;6.97
493549;4.31;-0.16;13.09
493573;-3.06;-0.59;7.95
493596;-0.81;0.03;7.98
493619;3.06;-1.70;14.16
493642;-3.01;-0.64;8.01
493666;-0.27;-0.09;7.63
493688;3.24;0.49;13.33
493712;-2.80;0.82;6.53
493736;0.62;-0.25;11.45
493759;1.62;-2.41;10.64
493782;5.66;0.08;12.32
493805;4.73;1.39;12.71
493864;-2.32;-0.67;7.74
493887;-1.37;0.07;7.41
493911;3.65;-1.19;14.75
493934;-3.11;-0.33;8.01
493957;-0.29;-0.30;8.29
493980;3.12;0.67;12.98
494004;-0.11;-1.13;8.34
494027;2.66;0.63;12.16
494053;2.07;-0.47;11.63
494076;-1.42;-0.19;6.93
494099;5.33;0.87;13.44
494123;1.80;-0.15;11.78
494146;-0.67;0.03;6.77
494169;4.58;-0.22;14.77
494192;-2.38;-0.79;7.30
494216;3.23;-1.25;14.50
494239;0.28;-0.80;11.61
494262;-1.39;-0.16;5.99
494285;4.05;0.12;15.10
494309;-3.11;-0.13;7.31
494333;3.58;0.36;12.27
494355;-50.18;-67.34;-63.74
494378;-0.62;-0.19;5.98
494400;2.34;-0.41;14.76
494424;-54.47;-67.34;-63.74
494445;3.35;-0.96;15.42
494469;-3.11;0.11;7.02
494492;3.20;0.28;11.90
494518;-0.51;-0.64;12.02
494541;-0.65;-0.62;5.06
494565;1.74;-0.56;15.06
494588;-0.60;0.08;4.05
494647;-0.91;-1.23;14.00
494670;0.36;0.24;3.65
494694;-0.47;-0.66;15.94
494717;-1.97;-0.28;2.46
494740;2.54;-0.55;17.56
494764;-0.86;-0.16;3.06
494787;2.98;-0.28;17.66
494810;-2.32;0.56;4.37
494833;5.12;0.27;15.28
494857;-2.01;-0.86;6.97
494880;4.25;0.46;11.76
494903;-3.48;-1.32;9.98
494926;1.15;0.21;7.34
494950;-0.51;-1.53;12.64
494974;0.71;-0.60;4.78
494996;1.40;-0.10;15.90
495023;5.43;-0.36;15.08
495045;3.66;-0.55;16.67
495069;-2.55;-0.39;5.40
495092;5.44;0.23;13.73
495115;-2.27;-0.67;7.92
495138;4.65;0.92;11.22
495162;-4.23;-1.40;9.48
495186;2.06;0.20;8.62
495208;-0.72;-1.26;12.22
495232;-1.17;-1.03;5.48
495255;0.38;-0.32;14.20
495278;-0.07;-0.06;3.54
495337;-4.14;-1.65;10.22
495361;4.29;0.52;9.26
495383;-2.11;-1.21;10.87
495407;6.66;-1.05;9.77
495430;-5.92;-1.99;10.55
495454;3.87;0.54;7.65
495476;-1.78;-1.67;11.65
495510;-2.16;1.01;0.34
495534;4.46;-0.91;18.59
495556;-1.86;-0.67;4.87
495580;4.33;0.00;12.51
495603;-3.15;-0.82;8.15
495627;2.07;-0.67;9.59
495649;1.19;-0.24;14.16
495673;-1.76;0.00;4.63
495697;4.89;-0.16;16.17
495720;-2.26;-1.53;7.04
495743;4.41;0.25;12.28
495766;-1.96;-0.17;3.37
495790;0.67;-0.30;8.50
495812;-0.47;-1.19;11.45
495836;-1.64;-0.44;6.11
495859;0.74;-0.47;14.14
495883;-0.40;-0.40;4.78
495905;2.06;0.28;15.17
495929;-1.12;-1.26;3.96
495953;3.33;-0.79;17.13
495978;-3.42;-1.09;4.76
496002;2.18;0.27;17.14
496025;-3.24;-0.29;3.25
496048;6.01;0.37;16.23
496071;-2.96;-0.72;5.54
496095;1.72;-1.81;11.57
496118;-0.83;0.15;8.02
496141;-1.07;-0.49;8.65
496200;-4.82;-0.82;9.64
496224;3.25;0.02;8.22
496247;-2.28;-1.03;12.78
496270;3.04;-0.47;5.11
496294;-1.82;-1.66;15.65
496317;6.82;-67.34;-63.74
496339;-2.07;-1.23;15.56
496362;6.55;0.45;3.69
496386;-3.98;-2.18;14.36
496409;1.90;-0.81;2.55
496432;-2.10;-0.85;15.80
496455;4.99;-0.19;17.35
496481;1.56;-1.96;18.29
496504;-0.56;-0.69;2.96
496528;3.03;-0.49;17.42
496552;-1.66;-0.54;3.15
496574;3.00;-1.11;16.41
496598;0.35;-0.63;3.95
496621;2.04;-0.58;15.75
496645;-0.81;-0.02;3.00
496667;0.91;-0.86;17.31
496691;-0.25;-0.78;3.05
496714;0.67;-0.73;18.45
496738;0.17;0.01;1.87
496760;2.92;-0.62;19.25
496820;2.54;0.05;4.10
496843;-2.78;-1.88;14.04
496867;5.17;-0.99;6.38
496890;2.51;0.32;1.45
496913;8.74;-0.23;8.32
496937;-6.59;-2.08;10.50
496960;6.53;0.31;12.71
496986;-3.90;-1.69;10.94
497009;0.64;-0.64;18.29
497033;-4.76;-1.07;3.59
497055;5.63;0.53;15.00
497079;0.71;-0.07;5.86
497102;-7.45;-1.59;13.14
497126;10.23;1.70;5.04
497149;0.50;-0.20;17.65
497172;-3.81;0.88;3.22
497196;5.86;-1.34;15.88
497218;-1.73;-2.36;1.12
497242;-0.57;-0.49;21.38
497265;0.96;2.14;2.42
497289;4.33;-3.28;12.24
497311;-2.46;1.20;7.80
497335;-0.98;-0.40;13.89
497358;4.87;-2.70;6.86
497382;-4.73;-1.38;8.12
497405;1.33;1.35;15.48
497428;-0.99;-0.45;1.51
497454;-2.50;-1.27;7.30
497477;1.40;-0.27;10.55
497501;1.85;0.10;14.21
497523;-1.01;-0.04;4.21
497547;4.11;-0.13;15.51
497570;-0.91;-0.96;6.21
497594;-1.86;-0.11;10.80
497617;4.55;-0.42;11.31
497640;-1.92;-1.72;10.26
497664;0.89;0.68;6.11
497687;0.89;-0.14;14.39
497746;-1.75;-0.33;8.45
497769;3.72;-0.34;13.22
497793;-1.90;-0.99;7.68
497815;4.79;0.22;11.22
497839;-3.43;-0.58;10.26
497862;1.43;-0.24;8.03
497886;-0.14;-1.89;11.88
497908;-1.67;-0.17;5.35
497932;1.97;-0.99;15.73
497958;-1.60;-0.78;4.50
497981;3.90;-0.63;15.48
498005;-3.20;-0.94;7.44
498028;3.83;0.06;11.61
498052;-1.69;-1.34;9.82
498074;3.03;-0.73;15.25
498098;-0.94;-1.29;12.98
498121;0.04;-0.66;4.35
498145;0.20;-0.77;15.29
498167;-1.60;-0.67;3.58
498191;2.68;0.03;17.26
498215;-1.70;-0.26;3.36
498238;3.03;0.66;17.14
498296;0.42;-0.84;5.73
498320;-0.07;-0.08;14.48
498344;3.99;-0.25;14.86
498367;2.67;-1.23;16.14
498390;-0.48;0.35;4.04
498413;3.27;-1.02;15.69
498437;-1.62;0.72;4.70
498462;6.03;-0.02;15.53
498486;-2.88;-1.06;5.60
498509;3.39;0.24;14.94
498532;-3.79;-0.43;6.26
498556;6.09;0.65;14.91
498579;-2.45;-0.23;6.02
498603;4.11;-1.15;13.97
498625;-3.95;-0.50;7.19
498649;4.55;0.05;15.19
498672;-0.36;-1.34;8.91
498696;-0.42;-1.31;8.44
498718;2.19;-0.67;11.67
498742;-0.60;0.02;8.94
498765;4.06;-0.24;10.88
498789;-3.16;-0.74;10.87
498812;0.34;0.07;7.11
498835;-1.58;-0.27;4.28
498859;4.99;-0.15;16.53
498882;4.01;-0.80;16.80
498908;-1.14;-0.99;7.18
498931;2.49;0.59;9.13
498954;-0.54;-0.83;11.55
498977;-0.79;-0.17;5.66
499001;2.23;-0.96;15.37
499025;-1.11;-0.09;4.80
499047;4.73;0.01;15.58
499071;-1.87;-1.13;6.16
499094;4.84;0.76;12.88
499118;-3.91;-0.31;7.97
499140;1.80;-0.56;10.26
499164;-1.10;-1.52;10.19
499187;4.76;0.06;13.91
499211;-1.75;-1.13;13.11
499233;5.77;-0.75;15.01
499293;-3.86;-0.70;6.94
499316;5.75;0.88;12.75
499340;-2.35;-0.60;8.47
499362;3.18;-1.26;9.33
499386;-1.08;0.33;4.19
499419;-2.71;-0.52;5.31
499442;5.23;-0.56;14.64
499466;-2.73;-0.36;6.47
499489;4.58;-0.54;14.19
499513;0.43;-0.98;12.26
499535;-1.45;-0.06;5.55
499559;4.71;-0.87;15.56
499583;-3.35;-0.94;7.23
499606;5.89;-0.36;14.30
499629;-4.50;-1.62;8.19
499652;2.62;0.63;10.35
499676;-0.47;-0.94;11.29
499699;-0.13;-0.21;5.42
499722;-0.34;-0.97;13.63
499781;5.75;-0.90;11.20
499805;-3.74;-0.51;9.77
499828;-53.86;-67.34;-63.74
499850;-2.05;-1.55;9.81
499873;6.60;-0.03;9.87
499897;-5.40;-2.01;10.02
499923;1.04;-1.39;6.21
499946;-1.26;-0.89;14.32
499970;-1.03;0.40;3.95
499992;1.09;-1.17;15.08
500016;-0.57;0.01;3.73
500039;2.62;0.35;16.02
500063;5.71;0.14;14.55
500085;3.35;-0.88;15.62
500109;-2.46;-0.75;5.71
500132;1.87;-0.10;15.74
500156;-2.34;0.02;4.86
500179;5.65;-0.46;14.63
500202;-2.43;-1.41;6.84
500226;3.15;0.49;16.82
500249;-3.26;-0.52;7.07
500272;3.25;0.50;11.58
500295;-1.43;-1.38;9.33
500319;4.17;0.17;15.73
500342;-2.97;-1.37;9.79
500366;3.82;0.38;9.90
500392;1.72;-0.50;3.13
500414;7.16;-0.16;5.86
500438;-3.86;-2.27;12.46
500461;4.02;0.07;5.64
500485;-2.92;-0.39;13.57
500508;1.04;-0.42;18.28
500531;-4.24;-2.41;12.84
500554;3.92;-1.00;7.15
500578;-2.55;-1.49;12.14
500601;8.94;0.14;7.09
500624;-4.87;-1.71;10.21
500648;4.62;-0.31;11.73
500671;-2.80;-0.54;7.89
500695;3.28;-0.63;14.03
500718;-5.91;-0.81;4.50
500741;6.71;0.73;18.02
500764;-1.26;-0.40;3.62
500788;0.34;0.51;21.46
500847;2.12;0.19;3.78
500870;1.59;-1.32;11.57
500896;5.90;1.02;8.13
500919;-2.18;-1.02;11.71
500942;-2.99;0.25;8.90
500966;7.41;-0.83;10.94
500990;-4.37;-1.62;9.08
501012;0.24;0.74;9.22
501036;5.34;-0.62;15.36
501059;-3.58;-1.16;2.49
501083;2.68;-1.49;15.72
501105;0.88;0.02;5.59
501129;-1.95;-1.42;10.67
501152;3.29;-0.90;8.54
501176;-1.18;-0.22;13.87
501198;-1.28;0.17;4.09
501258;5.84;-0.77;10.43
501281;-2.85;-1.36;10.28
501305;-0.78;0.05;6.98
501327;3.16;-0.08;15.14
501351;-1.72;-0.38;3.81
501375;4.68;0.39;15.52
501400;-2.17;-0.30;8.84
501424;-0.75;-0.43;6.86
501447;2.13;0.23;14.26
501470;-1.97;0.15;7.23
501493;5.56;0.30;13.02
501517;-1.22;-0.28;4.28
501540;2.17;-0.18;8.94
501563;-2.05;-0.81;11.29
501587;-0.23;-0.56;5.54
501610;1.13;-0.78;13.90
501634;-1.37;-0.41;5.69
501656;4.02;-1.01;15.31
501680;-2.66;-0.72;6.71
501703;4.37;-0.26;14.52
501727;-2.88;-1.40;7.15
501749;5.26;-0.08;12.34
501773;-2.11;-0.47;8.40
501796;4.35;-0.55;12.63
501820;-4.67;-0.98;8.60
501844;3.97;1.50;10.40
501869;-1.49;0.26;11.29
501892;0.57;-0.01;5.62
501915;0.17;-1.04;13.31
501939;-0.58;0.02;5.01
501962;2.00;-0.39;15.74
501985;-3.28;0.58;4.59
502008;4.99;-0.87;15.11
502032;1.03;-0.81;8.08
502056;4.06;0.13;11.25
502079;-2.41;-1.48;9.80
502102;5.04;-0.69;15.36
502125;-0.69;0.14;4.17
502149;-1.29;-0.12;3.48
502172;1.88;-1.58;16.46
502195;-0.68;-0.24;4.65
502218;3.00;-0.68;16.18
502242;-2.79;-0.65;5.92
502265;5.11;0.41;12.90
502289;-2.11;-0.98;8.87
502312;2.43;-1.18;8.93
502338;-0.67;-1.05;13.46
502397;4.24;-0.07;14.61
502420;-2.81;-0.79;10.51
502444;0.47;0.16;6.16
502466;-0.24;-1.42;13.37
502490;-1.67;-0.09;4.75
502513;3.64;-1.21;15.80
502537;-0.18;0.06;5.81
502560;3.35;-0.57;15.70
502583;-3.17;-0.54;7.35
502606;5.39;0.57;12.21
502630;-2.00;-1.08;9.59
502654;4.60;0.51;13.82
502676;-1.72;-1.19;11.63
502735;4.72;0.57;13.72
502759;-4.69;-1.07;7.82
502783;3.13;0.51;11.00
502806;-0.93;-1.52;10.27
502829;0.53;-1.21;6.59
502855;2.66;-1.19;15.01
502878;-1.31;-0.41;6.09
502901;3.80;-0.29;15.05
502925;-3.17;0.20;7.26
502948;4.34;0.64;11.90
502971;-59.37;-67.34;-63.74
502994;2.94;-0.63;8.35
503016;-1.58;-0.59;11.40
503040;4.70;0.34;12.90
503063;1.50;-0.30;15.21
503087;4.32;-1.18;11.73
503109;4.93;-1.20;15.98
503133;-2.41;-1.09;6.63
503156;74.85;-67.34;-63.74
503178;4.92;-1.19;12.22
503201;4.68;0.36;12.23
503225;-1.45;-1.39;10.12
503249;1.92;-0.76;6.68
503271;-1.20;-1.12;12.06
503295;5.53;-0.60;14.81
503328;4.39;-0.20;14.80
503352;-0.82;-0.67;4.02
503374;5.28;-0.31;11.77
503398;-2.10;-0.63;8.84
503422;2.62;0.47;16.50
503445;-4.63;-1.38;9.71
503468;1.22;0.04;7.29
